date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,avg_run_cadence,max_run_cadence,avg_speed,max_speed,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_bike_cadence,max_bike_cadence,training_stress_scoreâ,grit,flow,total_strokes,total_reps,total_sets,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,athlete_id,filetype,is_race,avg_pace,best_pace
2018-09-26,Treadmill Running,False,Treadmill Running,0.5,53,0:05:36,148,157,160,170,11:12,11:35,0,0,0.8,0,0,0,0,0,0,0,0,0,0,5:36.2,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,0 days 00:11:12,0 days 00:11:12
2018-09-28,Treadmill Running,False,Treadmill Running,4.0,456,0:45:02,158,171,165,176,11:16,6:43,0,0,0.82,0,0,0,0,0,0,0,0,0,0,1:21:02,0:00,0,0:00,No,00:00.00,4,0,10,garmin,0,0 days 00:11:16,0 days 00:11:16
2018-10-01,Running,False,Longview Running,3.0,323,0:32:41,157,176,163,176,10:54,9:31,82,79,0.9,0,0,0,0,0,0,0,0,0,0,1:8:41,0:00,0,0:00,No,00:00.00,3,0,10,garmin,0,0 days 00:10:54,0 days 00:10:54
2018-10-03,Running,False,Longview Running,3.0,322,0:35:49,156,180,160,167,11:57,10:32,59,164,0.84,0,0,0,0,0,0,0,0,0,0,1:11:49,0:00,0,0:00,No,00:00.00,3,0,10,garmin,0,0 days 00:11:57,0 days 00:11:57
2018-10-05,Running,False,Longview Running,8.01,867,1:42:56,159,186,141,242,12:51,9:33,210,377,0.9,0,0,0,0,0,0,0,0,0,0,1:42:56,0:00,0,0:00,No,00:00.00,9,0,10,garmin,0,0 days 00:12:51,0 days 00:12:51
2018-10-07,Treadmill Running,False,Treadmill Running,4.0,410,0:42:26,153,182,167,176,10:37,10:07,0,0,0.79,0,0,0,0,0,0,0,0,0,0,1:18:26,0:00,0,0:00,No,00:00.00,4,0,10,garmin,0,0 days 00:10:37,0 days 00:10:37
2018-10-08,Running,False,Longview Running,3.0,298,0:35:06,141,164,158,172,11:42,9:47,43,220,0.87,0,0,0,0,0,0,0,0,0,0,1:11:06:00.000,0:00,0,0:00,No,00:00.00,4,0,10,garmin,0,0 days 00:11:42,0 days 00:11:42
2018-10-09,Treadmill Running,False,Treadmill Running,3.0,341,0:34:55,156,182,159,173,11:38,9:11,0,0,0.75,0,0,0,0,0,0,0,0,0,0,1:10:55,0:00,0,0:00,No,00:00.00,3,0,10,garmin,0,0 days 00:11:38,0 days 00:11:38
2018-10-12,Treadmill Running,False,Treadmill Running,3.1,314,0:33:08,149,167,168,174,10:41,9:04,0,0,0.76,0,0,0,0,0,0,0,0,0,0,1:9:08,0:00,0,0:00,No,00:00.00,3,0,10,garmin,0,0 days 00:10:41,0 days 00:10:41
2018-10-14,Running,False,Longview Running,2.0,191,0:21:22,149,164,166,178,10:42,8:46,302,240,0.91,0,0,0,0,0,0,0,0,0,0,21:22,0:00,0,0:00,No,00:00.00,2,0,10,garmin,0,0 days 00:10:42,0 days 00:10:42
2018-10-15,Treadmill Running,False,Treadmill Running,0.5,51,0:04:58,162,173,170,176,9:57,10:25,0,0,0.8,0,0,0,0,0,0,0,0,0,0,4:58.4,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,0 days 00:09:57,0 days 00:09:57
2018-10-15,Treadmill Running,False,Treadmill Running,3.0,308,0:30:25,159,187,168,182,10:08,6:29,0,0,0.81,0,0,0,0,0,0,0,0,0,0,1:6:25,0:00,0,0:00,No,00:00.00,3,0,10,garmin,0,0 days 00:10:08,0 days 00:10:08
2018-10-16,Treadmill Running,False,Treadmill Running,3.0,348,0:33:17,163,179,164,172,11:06,10:32,0,0,0.75,0,0,0,0,0,0,0,0,0,0,1:9:17,0:00,0,0:00,No,00:00.00,3,0,10,garmin,0,0 days 00:11:06,0 days 00:11:06
2018-10-16,Treadmill Running,False,Treadmill Running,1.02,136,0:12:50,166,180,147,174,12:35,10:36,0,0,0.71,0,0,0,0,0,0,0,0,0,0,12:50,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,0 days 00:12:35,0 days 00:12:35
2018-10-16,Running,False,Longview Running,1.0,98,0:12:13,126,148,162,176,12:15,10:23,108,0,0.81,0,0,0,0,0,0,0,0,0,0,12:13,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,0 days 00:12:15,0 days 00:12:15
2018-10-17,Running,False,Longview Running,1.5,148,0:16:57,138,159,166,178,11:16,8:51,89,105,0.86,0,0,0,0,0,0,0,0,0,0,16:57,0:00,0,0:00,No,00:00.00,2,0,10,garmin,0,0 days 00:11:16,0 days 00:11:16
2018-10-19,Treadmill Running,False,Treadmill Running,9.0,"1,058",1:44:05,163,185,165,176,11:34,10:51,0,0,0.78,0,0,0,0,0,0,0,0,0,0,1:44:05,0:00,0,0:00,No,00:00.00,10,0,10,garmin,0,0 days 00:11:34,0 days 00:11:34
2018-10-21,Running,False,Longview Running,3.0,327,0:33:47,157,179,165,172,11:15,9:43,95,223,0.87,0,0,0,0,0,0,0,0,0,0,1:9:47,0:00,0,0:00,No,00:00.00,4,0,10,garmin,0,0 days 00:11:15,0 days 00:11:15
2018-10-22,Treadmill Running,False,Treadmill Running,5.0,492,0:53:07,148,177,167,176,10:37,7:28,0,0,0.79,0,0,0,0,0,0,0,0,0,0,2:5:07,0:00,0,0:00,No,00:00.00,6,0,10,garmin,0,0 days 00:10:37,0 days 00:10:37
2018-10-23,Running,False,Longview Running,3.01,313,0:31:36,157,178,166,182,10:31,8:56,105,217,0.92,0,0,0,0,0,0,0,0,0,0,1:7:36,0:00,0,0:00,No,00:00.00,4,0,10,garmin,0,0 days 00:10:31,0 days 00:10:31
2018-10-25,Running,False,Longview Running,1.14,121,0:15:03,130,143,161,167,13:12,11:19,49,7,0.76,0,0,0,0,0,0,0,0,0,0,15:03,0:00,0,0:00,No,00:00.00,2,0,10,garmin,0,0 days 00:13:12,0 days 00:13:12
2018-10-26,Yoga,False,Yoga,0.0,161,1:09:50,80,121,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1:09:50,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,00:00:00,00:00:00
2018-10-27,Running,False,Cedar Park Running,13.09,"1,512",2:27:00,171,193,159,248,11:14,9:43,594,896,0.9,0,0,0,0,0,0,0,0,0,0,2:27:00,0:00,0,0:00,No,00:00.00,14,0,10,garmin,1,0 days 00:11:14,0 days 00:11:14
